inst_code,inst_name,place,dist_code,coed,type,estab,affiliation
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006,JNTUH
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021,OU
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021,OU
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,JNTUH
HITM,HYDERABAD INST OF TECHNOLOGY AND MGMT (AUTONOMOUS),MEDCHAL,MDL,COED,PVT,2001,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,JNTUH
HOLY,HOLY MARY INSTITUTE OF TECH SCIENCE (AUTONOMOUS),KEESARA,MDL,COED,PVT,2001,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IARE,INSTITUTE OF AERONAUTICAL ENGINEERING,DUNDIGAL,MDL,COED,PVT,2000,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,JNTUH
IITT,INDUR INSTITUTE OF ENGINEERING AND TECHNOLOGY,SIDDIPET,SDP,COED,PVT,2001,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,JNTUH
INDI,SRI INDU INSTITUTE OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2007,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
INDU,SRI INDU COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,JNTUH
JAYA,JAYAMUKHI INSTITUTE OF TECHNOLOGY AND SCIS  (AUTONOMOUS),NARSAMPET,WGL,COED,PVT,2001,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JBIT,J B INSTITUTE OF ENGG AND TECHNOLOGY (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,1998,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,JNTUH
JMTS,JYOTHISHMATHI INSTITUTE OF TECHNOLOGY AND SCI (AUTONOMOUS),KARIMNAGAR,KRM,COED,PVT,1997,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,JNTUH
JNKR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  JAGITIAL (AUTONOMOUS),JAGITIAL,JTL,COED,UNIV,2007,JNTUH
JNMB,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  MAHABUBABAD,MAHABUBABAD,MHB,COED,UNIV,2023,JNTUH
JNMB,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  MAHABUBABAD,MAHABUBABAD,MHB,COED,UNIV,2023,JNTUH
JNMB,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  MAHABUBABAD,MAHABUBABAD,MHB,COED,UNIV,2023,JNTUH
JNMB,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  MAHABUBABAD,MAHABUBABAD,MHB,COED,UNIV,2023,JNTUH
JNMB,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  MAHABUBABAD,MAHABUBABAD,MHB,COED,UNIV,2023,JNTUH
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,CONSTITUENT COLLEGE
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,CONSTITUENT COLLEGE
JNPASF,JNAFAU SCHOOL OF PLANNING AND ARCH - SELF FINANCE,MASABTANK,HYD,COED,SF,2008,CONSTITUENT COLLEGE
JNPL,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR,PALAIR,KHM,COED,UNIV,2023,JNTUH
JNPL,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR,PALAIR,KHM,COED,UNIV,2023,JNTUH
JNPL,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR,PALAIR,KHM,COED,UNIV,2023,JNTUH
JNPL,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR,PALAIR,KHM,COED,UNIV,2023,JNTUH
JNPL,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  PALAIR,PALAIR,KHM,COED,UNIV,2023,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTH,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH HYDERABAD,HYDERABAD,MDL,COED,UNIV,1965,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,JNTUH
JNTHMT,JNTUH UNIVERSITY COLLEGE OF ENGG SCI AND TECH  -5 YEAR INTEGRATED MTECH  SELF FINANCE,KUKATPALLY,MDL,COED,SF,1965,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,JNTUH
JNTM,JNTUH UNIVERSITY COLLEGE OF ENGG  MANTHANI,MANTHANI,PDL,COED,UNIV,2010,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,JNTUH
JNTR,JNTUH UNIVERSITY COLLEGE OF ENGINEERING RAJANNA SIRCILLA,AGRAHARAM RAJANNA SIRCILLA,SRC,COED,UNIV,2021,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,JNTUH
JNTS,JNTUH UNIVERSITY COLLEGE OF ENGINEERING  SULTANPUR,SULTANPUR,SRD,COED,UNIV,2012,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,JNTUH
JNWN,JNTUH UNIVERSITY COLLEGE OF ENGINEERING WANAPARTHY,NARSINGAYAPALLY VILLAGE,WNP,COED,UNIV,2022,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,JNTUH
JOGI,JOGINPALLY B R ENGINEERING COLLEGE (AUTONOMOUS),YENKAPALLY,RR,COED,PVT,2002,JNTUH
